,drug,disease,label
105,298.0,109.0,1.0
106,37.0,108.0,1.0
107,381.0,197.0,1.0
108,239.0,261.0,1.0
109,103.0,293.0,1.0
110,423.0,308.0,1.0
111,226.0,1.0,1.0
112,247.0,86.0,1.0
113,186.0,108.0,1.0
114,307.0,249.0,1.0
115,257.0,3.0,1.0
116,309.0,192.0,1.0
117,540.0,108.0,1.0
118,41.0,23.0,1.0
119,30.0,69.0,1.0
120,61.0,31.0,1.0
121,391.0,66.0,1.0
122,78.0,19.0,1.0
123,212.0,235.0,1.0
124,165.0,137.0,1.0
125,381.0,248.0,1.0
126,286.0,312.0,1.0
127,103.0,281.0,1.0
128,48.0,43.0,1.0
129,247.0,50.0,1.0
130,145.0,214.0,1.0
131,520.0,108.0,1.0
132,471.0,58.0,1.0
133,80.0,69.0,1.0
134,407.0,173.0,1.0
135,331.0,90.0,1.0
136,291.0,272.0,1.0
137,433.0,66.0,1.0
138,511.0,312.0,1.0
139,473.0,250.0,1.0
140,423.0,262.0,1.0
141,91.0,311.0,1.0
142,302.0,108.0,1.0
143,3.0,116.0,1.0
144,275.0,311.0,1.0
145,417.0,287.0,1.0
146,384.0,189.0,1.0
147,408.0,312.0,1.0
148,298.0,43.0,1.0
149,66.0,168.0,1.0
150,134.0,7.0,1.0
151,81.0,151.0,1.0
152,560.0,135.0,1.0
153,132.0,171.0,1.0
154,343.0,177.0,1.0
155,542.0,109.0,1.0
156,29.0,144.0,1.0
157,42.0,312.0,1.0
158,194.0,160.0,1.0
159,37.0,61.0,1.0
160,252.0,87.0,1.0
161,291.0,148.0,1.0
162,326.0,238.0,1.0
163,313.0,86.0,1.0
164,203.0,108.0,1.0
165,225.0,19.0,1.0
166,524.0,261.0,1.0
167,317.0,79.0,1.0
168,229.0,108.0,1.0
169,405.0,87.0,1.0
170,102.0,307.0,1.0
171,397.0,94.0,1.0
172,331.0,86.0,1.0
173,232.0,272.0,1.0
174,584.0,103.0,1.0
175,211.0,117.0,1.0
176,302.0,312.0,1.0
177,26.0,82.0,1.0
178,185.0,204.0,1.0
179,572.0,307.0,1.0
180,259.0,49.0,1.0
181,376.0,79.0,1.0
182,381.0,177.0,1.0
183,40.0,129.0,1.0
184,342.0,269.0,1.0
185,324.0,79.0,1.0
186,237.0,254.0,1.0
187,313.0,112.0,1.0
188,187.0,311.0,1.0
189,27.0,8.0,1.0
190,561.0,312.0,1.0
191,588.0,312.0,1.0
192,161.0,279.0,1.0
193,200.0,82.0,1.0
194,333.0,303.0,1.0
195,144.0,75.0,1.0
196,169.0,217.0,1.0
197,413.0,284.0,1.0
198,64.0,111.0,1.0
199,229.0,67.0,1.0
200,296.0,4.0,1.0
201,68.0,299.0,1.0
202,8.0,197.0,1.0
203,328.0,234.0,1.0
204,14.0,244.0,1.0
205,156.0,73.0,1.0
206,341.0,50.0,1.0
207,485.0,35.0,1.0
208,159.0,246.0,1.0
209,460.0,92.0,1.0
210,93.0,6.0,1.0
211,232.0,108.0,1.0
212,526.0,30.0,1.0
213,48.0,226.0,1.0
214,544.0,99.0,1.0
215,326.0,241.0,1.0
216,228.0,212.0,1.0
217,382.0,34.0,1.0
218,490.0,241.0,1.0
219,124.0,87.0,1.0
220,225.0,212.0,1.0
221,403.0,284.0,1.0
222,259.0,38.0,1.0
223,343.0,264.0,1.0
224,319.0,263.0,1.0
225,212.0,275.0,1.0
226,573.0,57.0,1.0
227,19.0,231.0,1.0
228,567.0,211.0,1.0
229,36.0,1.0,1.0
230,225.0,204.0,1.0
231,423.0,111.0,1.0
232,450.0,210.0,1.0
233,450.0,66.0,1.0
234,16.0,243.0,1.0
235,180.0,185.0,1.0
236,492.0,86.0,1.0
237,467.0,78.0,1.0
238,440.0,130.0,1.0
239,89.0,58.0,1.0
240,88.0,139.0,1.0
241,230.0,147.0,1.0
242,259.0,165.0,1.0
243,165.0,15.0,1.0
244,536.0,14.0,1.0
245,228.0,193.0,1.0
246,357.0,293.0,1.0
247,451.0,134.0,1.0
248,39.0,57.0,1.0
249,512.0,86.0,1.0
250,381.0,308.0,1.0
251,255.0,175.0,1.0
252,550.0,205.0,1.0
253,320.0,20.0,1.0
254,333.0,302.0,1.0
255,270.0,145.0,1.0
256,237.0,86.0,1.0
257,537.0,79.0,1.0
258,39.0,102.0,1.0
259,447.0,214.0,1.0
260,93.0,287.0,1.0
261,185.0,160.0,1.0
262,373.0,86.0,1.0
263,494.0,12.0,1.0
264,394.0,277.0,1.0
265,229.0,121.0,1.0
266,123.0,14.0,1.0
267,528.0,166.0,1.0
268,443.0,149.0,1.0
269,432.0,213.0,1.0
270,149.0,135.0,1.0
271,78.0,2.0,1.0
272,148.0,142.0,1.0
273,138.0,61.0,1.0
274,179.0,43.0,1.0
275,354.0,269.0,1.0
276,576.0,75.0,1.0
277,456.0,117.0,1.0
278,110.0,14.0,1.0
279,191.0,118.0,1.0
280,322.0,162.0,1.0
281,285.0,103.0,1.0
282,133.0,312.0,1.0
283,211.0,266.0,1.0
284,537.0,162.0,1.0
285,69.0,119.0,1.0
286,582.0,283.0,1.0
287,151.0,118.0,1.0
288,42.0,108.0,1.0
289,568.0,86.0,1.0
290,397.0,293.0,1.0
291,461.0,307.0,1.0
292,36.0,86.0,1.0
293,525.0,123.0,1.0
294,465.0,108.0,1.0
295,49.0,246.0,1.0
296,529.0,166.0,1.0
297,486.0,280.0,1.0
298,8.0,177.0,1.0
299,179.0,135.0,1.0
300,485.0,265.0,1.0
301,561.0,108.0,1.0
302,438.0,14.0,1.0
303,300.0,284.0,1.0
304,71.0,255.0,1.0
305,478.0,23.0,1.0
306,511.0,86.0,1.0
307,289.0,113.0,1.0
308,204.0,86.0,1.0
309,496.0,155.0,1.0
310,589.0,32.0,1.0
311,189.0,34.0,1.0
312,79.0,37.0,1.0
313,150.0,35.0,1.0
314,457.0,87.0,1.0
315,586.0,114.0,1.0
316,142.0,177.0,1.0
317,464.0,250.0,1.0
318,450.0,86.0,1.0
319,194.0,305.0,1.0
320,390.0,271.0,1.0
321,281.0,312.0,1.0
322,590.0,108.0,1.0
323,145.0,71.0,1.0
324,300.0,139.0,1.0
325,1.0,284.0,1.0
326,519.0,300.0,1.0
327,10.0,112.0,1.0
328,211.0,69.0,1.0
329,172.0,86.0,1.0
330,370.0,218.0,1.0
331,212.0,219.0,1.0
332,3.0,71.0,1.0
333,292.0,5.0,1.0
334,400.0,102.0,1.0
335,71.0,246.0,1.0
336,346.0,177.0,1.0
337,104.0,265.0,1.0
338,177.0,12.0,1.0
339,139.0,299.0,1.0
340,152.0,265.0,1.0
341,299.0,162.0,1.0
342,537.0,133.0,1.0
343,380.0,299.0,1.0
344,365.0,218.0,1.0
345,467.0,129.0,1.0
346,580.0,242.0,1.0
347,397.0,86.0,1.0
348,433.0,112.0,1.0
349,199.0,193.0,1.0
350,333.0,285.0,1.0
351,232.0,299.0,1.0
352,382.0,37.0,1.0
353,212.0,276.0,1.0
354,97.0,246.0,1.0
355,84.0,98.0,1.0
356,78.0,241.0,1.0
357,521.0,233.0,1.0
358,165.0,193.0,1.0
359,541.0,72.0,1.0
360,132.0,164.0,1.0
361,516.0,128.0,1.0
362,341.0,305.0,1.0
363,75.0,217.0,1.0
364,220.0,241.0,1.0
365,348.0,35.0,1.0
366,200.0,312.0,1.0
367,338.0,264.0,1.0
368,537.0,275.0,1.0
369,0.0,42.0,1.0
370,431.0,19.0,1.0
371,502.0,185.0,1.0
372,356.0,241.0,1.0
373,355.0,99.0,1.0
374,228.0,141.0,1.0
375,123.0,108.0,1.0
376,259.0,206.0,1.0
377,237.0,305.0,1.0
378,461.0,87.0,1.0
379,189.0,35.0,1.0
380,251.0,206.0,1.0
381,276.0,269.0,1.0
382,185.0,124.0,1.0
383,172.0,69.0,1.0
384,212.0,153.0,1.0
385,364.0,312.0,1.0
386,547.0,241.0,1.0
387,456.0,215.0,1.0
388,9.0,120.0,1.0
389,517.0,82.0,1.0
390,421.0,192.0,1.0
391,409.0,312.0,1.0
392,15.0,79.0,1.0
393,159.0,178.0,1.0
394,88.0,42.0,1.0
395,429.0,149.0,1.0
396,547.0,19.0,1.0
397,104.0,127.0,1.0
398,318.0,273.0,1.0
399,38.0,284.0,1.0
400,291.0,102.0,1.0
401,456.0,305.0,1.0
402,209.0,259.0,1.0
403,252.0,49.0,1.0
404,470.0,168.0,1.0
405,310.0,269.0,1.0
406,544.0,58.0,1.0
407,526.0,272.0,1.0
408,45.0,210.0,1.0
409,349.0,7.0,1.0
410,462.0,72.0,1.0
411,376.0,5.0,1.0
412,444.0,311.0,1.0
413,445.0,74.0,1.0
414,167.0,263.0,1.0
415,240.0,282.0,1.0
416,112.0,130.0,1.0
417,14.0,82.0,1.0
418,353.0,219.0,1.0
419,510.0,22.0,1.0
420,315.0,177.0,1.0
421,67.0,15.0,1.0
422,59.0,15.0,1.0
423,328.0,248.0,1.0
424,419.0,160.0,1.0
425,101.0,108.0,1.0
426,474.0,30.0,1.0
427,162.0,115.0,1.0
428,171.0,130.0,1.0
429,214.0,20.0,1.0
430,128.0,61.0,1.0
431,403.0,151.0,1.0
432,428.0,86.0,1.0
433,232.0,69.0,1.0
434,387.0,107.0,1.0
435,98.0,86.0,1.0
436,225.0,137.0,1.0
437,70.0,312.0,1.0
438,519.0,197.0,1.0
439,515.0,299.0,1.0
440,21.0,306.0,1.0
441,78.0,116.0,1.0
442,150.0,265.0,1.0
443,120.0,236.0,1.0
444,521.0,86.0,1.0
445,96.0,79.0,1.0
446,247.0,124.0,1.0
447,224.0,129.0,1.0
448,143.0,87.0,1.0
449,229.0,146.0,1.0
450,199.0,214.0,1.0
451,84.0,99.0,1.0
452,128.0,246.0,1.0
453,276.0,62.0,1.0
454,48.0,109.0,1.0
455,416.0,82.0,1.0
456,496.0,261.0,1.0
457,441.0,108.0,1.0
458,331.0,49.0,1.0
459,185.0,86.0,1.0
460,435.0,34.0,1.0
461,366.0,82.0,1.0
462,157.0,193.0,1.0
463,46.0,147.0,1.0
464,574.0,230.0,1.0
465,488.0,115.0,1.0
466,34.0,119.0,1.0
467,41.0,299.0,1.0
468,474.0,260.0,1.0
469,540.0,141.0,1.0
470,54.0,310.0,1.0
471,411.0,273.0,1.0
472,510.0,32.0,1.0
473,132.0,253.0,1.0
474,158.0,306.0,1.0
475,237.0,160.0,1.0
476,397.0,9.0,1.0
477,188.0,6.0,1.0
478,80.0,295.0,1.0
479,448.0,31.0,1.0
480,156.0,185.0,1.0
481,239.0,155.0,1.0
482,477.0,130.0,1.0
483,526.0,96.0,1.0
484,381.0,302.0,1.0
485,589.0,93.0,1.0
486,447.0,219.0,1.0
487,127.0,155.0,1.0
488,391.0,147.0,1.0
489,259.0,102.0,1.0
490,331.0,79.0,1.0
491,67.0,214.0,1.0
492,423.0,301.0,1.0
493,537.0,49.0,1.0
494,200.0,108.0,1.0
495,138.0,79.0,1.0
496,279.0,287.0,1.0
497,128.0,278.0,1.0
498,71.0,295.0,1.0
499,453.0,135.0,1.0
500,98.0,210.0,1.0
501,408.0,78.0,1.0
502,552.0,75.0,1.0
503,17.0,227.0,1.0
504,259.0,94.0,1.0
505,502.0,194.0,1.0
506,214.0,58.0,1.0
507,460.0,181.0,1.0
508,260.0,74.0,1.0
509,537.0,115.0,1.0
510,456.0,0.0,1.0
511,417.0,7.0,1.0
512,32.0,108.0,1.0
513,151.0,31.0,1.0
514,92.0,108.0,1.0
515,380.0,311.0,1.0
516,84.0,238.0,1.0
517,151.0,1.0,1.0
518,135.0,264.0,1.0
519,62.0,135.0,1.0
520,526.0,260.0,1.0
521,502.0,147.0,1.0
522,288.0,88.0,1.0
523,331.0,210.0,1.0
524,471.0,241.0,1.0
525,251.0,304.0,1.0
526,416.0,113.0,1.0
527,424.0,58.0,1.0
528,333.0,146.0,1.0
529,513.0,108.0,1.0
530,443.0,15.0,1.0
531,484.0,147.0,1.0
532,275.0,24.0,1.0
533,147.0,117.0,1.0
534,182.0,135.0,1.0
535,105.0,162.0,1.0
536,588.0,78.0,1.0
537,430.0,241.0,1.0
538,502.0,28.0,1.0
539,338.0,108.0,1.0
540,519.0,177.0,1.0
541,100.0,245.0,1.0
542,128.0,62.0,1.0
543,80.0,43.0,1.0
544,370.0,113.0,1.0
545,277.0,246.0,1.0
546,242.0,108.0,1.0
547,259.0,241.0,1.0
548,257.0,114.0,1.0
549,305.0,265.0,1.0
550,423.0,102.0,1.0
551,580.0,25.0,1.0
552,456.0,293.0,1.0
553,128.0,108.0,1.0
554,318.0,30.0,1.0
555,66.0,22.0,1.0
556,265.0,81.0,1.0
557,225.0,16.0,1.0
558,165.0,233.0,1.0
559,332.0,82.0,1.0
560,119.0,86.0,1.0
561,395.0,162.0,1.0
562,152.0,35.0,1.0
563,531.0,239.0,1.0
564,198.0,307.0,1.0
565,430.0,288.0,1.0
566,289.0,174.0,1.0
567,93.0,102.0,1.0
568,521.0,128.0,1.0
569,137.0,119.0,1.0
570,253.0,108.0,1.0
571,467.0,312.0,1.0
572,567.0,104.0,1.0
573,143.0,307.0,1.0
574,289.0,71.0,1.0
575,343.0,85.0,1.0
576,348.0,34.0,1.0
577,135.0,166.0,1.0
578,522.0,239.0,1.0
579,383.0,118.0,1.0
580,397.0,66.0,1.0
581,68.0,146.0,1.0
582,84.0,193.0,1.0
583,553.0,312.0,1.0
584,199.0,241.0,1.0
585,370.0,161.0,1.0
586,516.0,274.0,1.0
587,325.0,149.0,1.0
588,472.0,43.0,1.0
589,212.0,193.0,1.0
590,150.0,34.0,1.0
591,288.0,206.0,1.0
592,424.0,276.0,1.0
593,90.0,212.0,1.0
594,138.0,307.0,1.0
595,312.0,118.0,1.0
596,545.0,206.0,1.0
597,185.0,66.0,1.0
598,285.0,210.0,1.0
599,386.0,86.0,1.0
600,426.0,312.0,1.0
601,247.0,305.0,1.0
602,505.0,206.0,1.0
603,221.0,160.0,1.0
604,272.0,258.0,1.0
605,405.0,12.0,1.0
606,393.0,32.0,1.0
607,566.0,86.0,1.0
608,253.0,312.0,1.0
609,158.0,226.0,1.0
610,437.0,69.0,1.0
611,514.0,62.0,1.0
612,199.0,219.0,1.0
613,68.0,312.0,1.0
614,12.0,209.0,1.0
615,165.0,206.0,1.0
616,2.0,19.0,1.0
617,300.0,175.0,1.0
618,225.0,233.0,1.0
619,242.0,161.0,1.0
620,244.0,121.0,1.0
621,210.0,115.0,1.0
622,353.0,99.0,1.0
623,279.0,7.0,1.0
624,18.0,242.0,1.0
625,267.0,127.0,1.0
626,125.0,139.0,1.0
627,140.0,273.0,1.0
628,85.0,86.0,1.0
629,19.0,289.0,1.0
630,438.0,104.0,1.0
631,232.0,1.0,1.0
632,295.0,114.0,1.0
633,188.0,247.0,1.0
634,583.0,68.0,1.0
635,375.0,108.0,1.0
636,456.0,216.0,1.0
637,439.0,310.0,1.0
638,192.0,86.0,1.0
639,393.0,284.0,1.0
640,201.0,312.0,1.0
641,170.0,86.0,1.0
642,87.0,51.0,1.0
643,228.0,19.0,1.0
644,375.0,312.0,1.0
645,388.0,121.0,1.0
646,182.0,79.0,1.0
647,357.0,66.0,1.0
648,238.0,269.0,1.0
649,473.0,277.0,1.0
650,519.0,262.0,1.0
651,236.0,147.0,1.0
652,449.0,202.0,1.0
653,337.0,30.0,1.0
654,266.0,86.0,1.0
655,506.0,241.0,1.0
656,259.0,133.0,1.0
657,154.0,6.0,1.0
658,107.0,135.0,1.0
659,131.0,23.0,1.0
660,206.0,6.0,1.0
661,259.0,71.0,1.0
662,322.0,192.0,1.0
663,228.0,238.0,1.0
664,423.0,1.0,1.0
665,575.0,250.0,1.0
666,58.0,79.0,1.0
667,302.0,82.0,1.0
668,464.0,230.0,1.0
669,21.0,226.0,1.0
670,103.0,229.0,1.0
671,562.0,269.0,1.0
672,342.0,162.0,1.0
673,68.0,103.0,1.0
674,82.0,108.0,1.0
675,228.0,88.0,1.0
676,277.0,102.0,1.0
677,370.0,312.0,1.0
678,443.0,206.0,1.0
679,584.0,17.0,1.0
680,67.0,233.0,1.0
681,456.0,135.0,1.0
682,239.0,312.0,1.0
683,330.0,236.0,1.0
684,216.0,192.0,1.0
685,225.0,189.0,1.0
686,54.0,72.0,1.0
687,546.0,69.0,1.0
688,448.0,287.0,1.0
689,280.0,123.0,1.0
690,242.0,174.0,1.0
691,336.0,264.0,1.0
692,526.0,273.0,1.0
693,527.0,86.0,1.0
694,495.0,86.0,1.0
695,476.0,130.0,1.0
696,59.0,92.0,1.0
697,447.0,235.0,1.0
698,460.0,241.0,1.0
699,195.0,230.0,1.0
700,586.0,3.0,1.0
701,160.0,174.0,1.0
702,479.0,37.0,1.0
703,505.0,276.0,1.0
704,143.0,250.0,1.0
705,365.0,174.0,1.0
706,221.0,112.0,1.0
707,337.0,260.0,1.0
708,201.0,61.0,1.0
709,497.0,263.0,1.0
710,307.0,226.0,1.0
711,369.0,3.0,1.0
712,540.0,129.0,1.0
713,118.0,79.0,1.0
714,275.0,155.0,1.0
715,526.0,292.0,1.0
716,145.0,3.0,1.0
717,25.0,312.0,1.0
718,225.0,238.0,1.0
719,5.0,33.0,1.0
720,276.0,278.0,1.0
721,47.0,108.0,1.0
722,553.0,78.0,1.0
723,171.0,104.0,1.0
724,295.0,3.0,1.0
725,213.0,108.0,1.0
726,526.0,176.0,1.0
727,82.0,62.0,1.0
728,379.0,307.0,1.0
729,210.0,79.0,1.0
730,64.0,23.0,1.0
731,245.0,151.0,1.0
732,69.0,118.0,1.0
733,344.0,129.0,1.0
734,128.0,312.0,1.0
735,328.0,302.0,1.0
736,358.0,14.0,1.0
737,450.0,293.0,1.0
738,316.0,76.0,1.0
739,72.0,312.0,1.0
740,252.0,22.0,1.0
741,578.0,158.0,1.0
742,320.0,181.0,1.0
743,393.0,8.0,1.0
744,421.0,141.0,1.0
745,522.0,97.0,1.0
746,375.0,161.0,1.0
747,502.0,177.0,1.0
748,517.0,108.0,1.0
749,55.0,1.0,1.0
750,374.0,269.0,1.0
751,187.0,299.0,1.0
752,221.0,305.0,1.0
753,268.0,166.0,1.0
754,450.0,112.0,1.0
755,259.0,157.0,1.0
756,419.0,293.0,1.0
757,514.0,61.0,1.0
758,199.0,222.0,1.0
759,22.0,3.0,1.0
760,126.0,83.0,1.0
761,517.0,312.0,1.0
762,212.0,206.0,1.0
763,472.0,210.0,1.0
764,4.0,266.0,1.0
765,440.0,108.0,1.0
766,202.0,88.0,1.0
767,257.0,116.0,1.0
768,104.0,37.0,1.0
769,171.0,155.0,1.0
770,114.0,6.0,1.0
771,283.0,9.0,1.0
772,275.0,108.0,1.0
773,446.0,214.0,1.0
774,191.0,119.0,1.0
775,46.0,14.0,1.0
776,300.0,3.0,1.0
777,154.0,174.0,1.0
778,123.0,147.0,1.0
779,424.0,219.0,1.0
780,21.0,182.0,1.0
781,528.0,269.0,1.0
782,252.0,181.0,1.0
783,399.0,0.0,1.0
784,362.0,278.0,1.0
785,316.0,77.0,1.0
786,179.0,295.0,1.0
787,44.0,284.0,1.0
788,311.0,57.0,1.0
789,225.0,20.0,1.0
790,458.0,200.0,1.0
791,565.0,284.0,1.0
792,174.0,152.0,1.0
793,415.0,204.0,1.0
794,22.0,114.0,1.0
795,236.0,263.0,1.0
796,312.0,185.0,1.0
797,381.0,234.0,1.0
798,467.0,108.0,1.0
799,111.0,87.0,1.0
800,231.0,160.0,1.0
801,466.0,115.0,1.0
802,436.0,284.0,1.0
803,116.0,276.0,1.0
804,254.0,135.0,1.0
805,77.0,86.0,1.0
806,389.0,14.0,1.0
807,264.0,241.0,1.0
808,29.0,148.0,1.0
809,140.0,30.0,1.0
810,259.0,32.0,1.0
811,523.0,62.0,1.0
812,160.0,264.0,1.0
813,344.0,108.0,1.0
814,278.0,35.0,1.0
815,81.0,175.0,1.0
816,341.0,293.0,1.0
817,189.0,265.0,1.0
818,14.0,243.0,1.0
819,10.0,305.0,1.0
820,288.0,241.0,1.0
821,521.0,38.0,1.0
822,296.0,160.0,1.0
823,339.0,118.0,1.0
824,382.0,265.0,1.0
825,356.0,38.0,1.0
826,562.0,162.0,1.0
827,371.0,79.0,1.0
828,460.0,233.0,1.0
829,537.0,174.0,1.0
830,259.0,87.0,1.0
831,304.0,145.0,1.0
832,537.0,141.0,1.0
833,255.0,199.0,1.0
834,5.0,252.0,1.0
835,584.0,108.0,1.0
836,271.0,278.0,1.0
837,423.0,86.0,1.0
838,429.0,269.0,1.0
839,10.0,293.0,1.0
840,333.0,300.0,1.0
841,150.0,37.0,1.0
842,129.0,129.0,1.0
843,521.0,193.0,1.0
844,377.0,278.0,1.0
845,506.0,238.0,1.0
846,255.0,19.0,1.0
847,224.0,108.0,1.0
848,429.0,162.0,1.0
849,95.0,307.0,1.0
850,412.0,42.0,1.0
851,337.0,273.0,1.0
852,135.0,161.0,1.0
853,145.0,241.0,1.0
854,244.0,312.0,1.0
855,509.0,118.0,1.0
856,496.0,86.0,1.0
857,338.0,174.0,1.0
858,582.0,132.0,1.0
859,370.0,264.0,1.0
860,48.0,5.0,1.0
861,574.0,250.0,1.0
862,273.0,78.0,1.0
863,154.0,161.0,1.0
864,271.0,62.0,1.0
865,520.0,312.0,1.0
866,109.0,192.0,1.0
867,208.0,115.0,1.0
868,184.0,3.0,1.0
869,289.0,156.0,1.0
870,263.0,72.0,1.0
871,172.0,270.0,1.0
872,87.0,186.0,1.0
873,570.0,162.0,1.0
874,404.0,241.0,1.0
875,331.0,50.0,1.0
876,298.0,210.0,1.0
877,67.0,206.0,1.0
878,196.0,135.0,1.0
879,498.0,279.0,1.0
880,323.0,121.0,1.0
881,115.0,19.0,1.0
882,259.0,251.0,1.0
883,496.0,104.0,1.0
884,96.0,66.0,1.0
885,93.0,246.0,1.0
886,121.0,193.0,1.0
887,307.0,182.0,1.0
888,19.0,155.0,1.0
889,197.0,86.0,1.0
890,47.0,113.0,1.0
891,278.0,34.0,1.0
892,316.0,93.0,1.0
893,537.0,32.0,1.0
894,212.0,233.0,1.0
895,313.0,66.0,1.0
896,565.0,139.0,1.0
897,158.0,183.0,1.0
898,435.0,265.0,1.0
899,455.0,37.0,1.0
900,502.0,159.0,1.0
901,160.0,218.0,1.0
902,415.0,276.0,1.0
903,566.0,79.0,1.0
904,456.0,66.0,1.0
905,251.0,241.0,1.0
906,333.0,147.0,1.0
907,18.0,25.0,1.0
908,275.0,23.0,1.0
909,261.0,87.0,1.0
910,505.0,181.0,1.0
911,421.0,165.0,1.0
912,485.0,34.0,1.0
913,446.0,202.0,1.0
914,331.0,293.0,1.0
915,348.0,37.0,1.0
916,491.0,239.0,1.0
917,23.0,273.0,1.0
918,103.0,160.0,1.0
919,252.0,162.0,1.0
920,551.0,135.0,1.0
921,402.0,307.0,1.0
922,522.0,190.0,1.0
923,162.0,284.0,1.0
924,207.0,102.0,1.0
925,302.0,30.0,1.0
926,346.0,272.0,1.0
927,169.0,65.0,1.0
928,243.0,192.0,1.0
929,268.0,269.0,1.0
930,175.0,86.0,1.0
931,319.0,284.0,1.0
932,219.0,240.0,1.0
933,426.0,264.0,1.0
934,257.0,280.0,1.0
935,416.0,257.0,1.0
936,368.0,14.0,1.0
937,278.0,37.0,1.0
938,442.0,137.0,1.0
939,132.0,173.0,1.0
940,103.0,86.0,1.0
941,163.0,75.0,1.0
942,369.0,116.0,1.0
943,209.0,18.0,1.0
944,185.0,293.0,1.0
945,359.0,282.0,1.0
946,361.0,307.0,1.0
947,188.0,117.0,1.0
948,4.0,252.0,1.0
949,458.0,82.0,1.0
950,233.0,160.0,1.0
951,107.0,249.0,1.0
952,348.0,265.0,1.0
953,267.0,222.0,1.0
954,357.0,305.0,1.0
955,489.0,86.0,1.0
956,433.0,79.0,1.0
957,211.0,270.0,1.0
958,259.0,141.0,1.0
959,498.0,220.0,1.0
960,40.0,108.0,1.0
961,537.0,181.0,1.0
962,69.0,31.0,1.0
963,513.0,312.0,1.0
964,208.0,162.0,1.0
965,103.0,203.0,1.0
966,20.0,177.0,1.0
967,171.0,312.0,1.0
968,134.0,31.0,1.0
969,543.0,312.0,1.0
970,235.0,82.0,1.0
971,112.0,311.0,1.0
972,218.0,162.0,1.0
973,368.0,129.0,1.0
974,114.0,312.0,1.0
975,133.0,130.0,1.0
976,52.0,34.0,1.0
977,60.0,232.0,1.0
978,286.0,82.0,1.0
979,329.0,258.0,1.0
980,73.0,166.0,1.0
981,320.0,204.0,1.0
982,273.0,60.0,1.0
983,210.0,220.0,1.0
984,287.0,121.0,1.0
985,555.0,263.0,1.0
986,366.0,312.0,1.0
987,128.0,102.0,1.0
988,460.0,206.0,1.0
989,252.0,6.0,1.0
990,584.0,312.0,1.0
991,319.0,59.0,1.0
992,533.0,153.0,1.0
993,244.0,17.0,1.0
994,217.0,284.0,1.0
995,439.0,14.0,1.0
996,444.0,299.0,1.0
997,167.0,147.0,1.0
